accepted_index,accepted_request_count,active_count,active_to_frozen_count,active_unclamped_expected_displacement_norm,active_unclamped_norm_max_abs_residual,actual,adam_bias_access,adam_lr_access,adam_state_access,alias,capacity,carried_frozen_input,carried_mask_influence,case,count_lt_005,energy,entropy,equality_residual,field_sha256,finite_demand,fresh_divisions,full_residual_identity_max_abs,full_writer_demand_norm,gradient_norm_mean,gradient_norm_median,gradient_norm_p90,gradient_norm_worst,held_count,identity_sha256,inner_heldout,k,lag_divisions,linearization_error,negative_actual,nominal_displacement_norm_mean,old_rho,per_layer_applied_progress,per_request_python_model_calls,persistent_mask_influence,physical_h_count,pi,post_clamp_displacement_norm_mean,pre_clamp_displacement_norm_mean,predicted,q,raw_cap_access,raw_cap_application,reactivated_count,realization,receipt_sha256,rejected_request_count,remaining_divisions,second_h_count,selection_added_backward,selection_added_forward,semantic_debt,structural_p,target_current_mean,target_direction_policy,target_displacement_norm,target_selected_mean,target_selected_median,target_selected_p90,target_selected_worst,target_trial_mean,top1,velocity,velocity_decay_access,w_only_target_new_nll,z_minus_y_norm,z_w_same_step_gap
2,10,10,0,0.7769192839775214,3.4205971388701073e-13,4.548503781855105,0,0,0,llama3-8b-inst,0.08649971618743849,0,0,8,0,0.17145146345439097,1.6089250537725963,0.0,6246de3aa6975f00511bb72929c7b39c9d8a66f187e8f2a08ac9166d6cdbac6e,4.894842882454395,0,0.0,3.557020781592181,5.731939897378901,4.760699568261538,9.393207977103032,12.048333009473767,0,6380c925674a253c80fc0b58c97893d44ff905990d3e56763321a9779bb774ca,0,2,0,-0.3463391005992893,0,0.7769192839773542,5.522758192110008,"[0.9479402041441798,0.9792472008589456,0.9725368885753272,0.9571010768339006,1.0380175120420416]",0,0,1,"[0.1936610074946592,0.2000569220248244,0.19868602770916177,0.19553254309032828,0.21206349968102634]",0.7769192857726492,0.7769192839773542,4.894842882454395,25.754322052001953,0,0,0,0.9292440822070768,e910836cff0f61daf6258ff2c21a5f1b12e9a04395c69ebb2a6de13b30c4ecf6,0,0,0,0,0,0,0.0005849532405327401,6.738166356086731,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.4568345010447525,3.2337731644511223,1.3664416074752808,6.926531982421873,9.915432929992676,3.2337731644511223,0.21206349968102634,"[0.19005908494003262,0.19005908494003262,0.19005908494003262,0.19005908494003262,0.19005908494003265]",0,8.128616046905517,1.9552474742370658,4.894842882454395
3,10,10,0,0.7769192839775214,2.096656182004608e-12,1.5373817030340433,0,0,0,llama3-8b-inst,0.09947583864169243,0,0,8,1,0.19045820902820967,1.603712230696068,0.0,e20bf360d4d9edd151ab87245ced696bac885b0170e397ee640760a761521cad,2.0503461551852524,0,0.0,4.587446846203609,3.5587315333791025,3.776492355286753,6.30180438244897,6.55003901514449,0,40f3f4581e026c7455c5c5248fb2c1697afb84c319375691105855d8a052e89b,0,3,0,-0.5129644521512091,0,0.7769192839769857,3.043344100059832,"[0.3534349890502211,0.38967080834690204,0.3985415223992511,0.421774237149523,0.48692459823935513]",0,0,1,"[0.17237820460530365,0.19005122981865205,0.19437767685780952,0.2057087951138743,0.2374840936043605]",0.7769192832119278,0.7769192839769857,2.0503461551852524,13.392162799835205,0,0,0,0.7498156831446777,74453bc79e2c3464204a20d72319711150aff8ec23e3ea8bda10c5011bbdc6a6,0,0,0,0,0,0,0.0012562071000362415,3.162138323485851,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.4568344942818503,1.5297661098651587,0.30147990584373474,3.546641874313353,7.174546718597412,1.5297661098651587,0.2374840936043605,"[0.15310045030295497,0.153100450302955,0.153100450302955,0.153100450302955,0.153100450302955]",0,3.580112265050411,3.742584953496533,2.0503461551852524
4,8,9,1,0.7769192839775214,2.883360217253994e-12,1.0671704756096005,0,0,0,llama3-8b-inst,0.1476726953846182,0,0,8,5,0.2724138678300858,1.5970975977451938,0.0,b9c4b92219523615d01d6b6ec554e3226feea3f378ed0acf640904a33158a042,1.351598985120654,0,0.0,4.585285456367987,1.9151343392445683,1.0167716197012422,4.221633025170837,5.224102019128872,1,8d76665853a713f05466fab2b43544e68fe4be1198d36d5af96135e544608642,0,4,0,-0.2844285095110535,0,0.6992273555790657,1.604519420584636,"[0.2124355012917828,0.24409322676814188,0.2655753234210183,0.29165521881208756,0.3378397148276235]",0,0,1,"[0.15717346907656873,0.1805958937934185,0.19648973278661572,0.2157853194792479,0.24995558486414915]",0.6992273556306976,0.6992273555790657,1.351598985120654,7.376245141029358,0,0,0,0.7895614656099694,0f00f96b69404dd76915f0527cb90fd0334a45c67137620b0ee2d2fef27be9c9,1,0,0,0,0,0,0.002474144149854239,1.552607279457152,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.1974595747211834,0.6911315768957138,0.039445944130420685,1.5200784921646104,4.7512054443359375,0.7527276247739791,0.24995558486414915,"[0.18323672265209423,0.18323672265209423,0.1832367226520942,0.1832367226520942,0.1832367226520942]",0,2.042730562016368,3.8013071199663777,1.351598985120654
5,6,8,1,0.7769192839775214,5.7340798775840085e-12,0.4495567420497537,0,0,0,llama3-8b-inst,0.10274438116829186,0,0,8,6,0.1800584026348286,1.6011512746368712,0.0,02876e1701c066ff5e9eb5aca52f8008383ab123b0ddf6c02fc74a505642a091,0.7190070957876742,0,0.0,5.00194136759823,1.201841519347232,0.33235669557953906,3.2452135351646363,5.790677870290864,2,e428349fa148217839a87493de6f203245b2afbb66f28fa34d9cae0b7e688b4f,0,5,0,-0.2694503537379205,0,0.6215354271802555,0.9677931831465447,"[0.14684567793164555,0.12443142589098186,0.12557702800248294,0.14631362157102934,0.1758393423915345]",0,0,1,"[0.2042339759815245,0.1730600805193263,0.17465339179290432,0.2034939883461684,0.2445585633600765]",0.6215354278985554,0.6215354271802555,0.7190070957876742,5.295397341251373,0,0,0,0.6252466000445209,a6305b04f0e01b8a9a0bd78e80e980dae2ccbbd3c0500a99cec051b27423d4e2,2,0,0,0,0,0,0.0035524377528458368,0.6796737804077566,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,1.9030558194478644,0.2565529906190932,0.028662633150815964,0.61953312754631,1.6718807220458984,0.30610244581475854,0.2445585633600765,"[0.13577963077228936,0.13577963077228936,0.13577963077228936,0.13577963077228936,0.13577963077228936]",0,0.9755600864067674,4.515826562322974,0.7190070957876742
6,6,7,1,0.7769192839775214,7.366440790690376e-12,0.22828651359304786,0,0,0,llama3-8b-inst,0.10292228704189248,0,0,8,8,0.17437377820919414,1.6028179526064148,5.551115123125783e-17,1514a0963a6a759347bf2dc7de9d7e311426e59eac94410681b4eaedbc2fd670,0.4092749801231548,0,0.0,5.320627839148181,0.713400288673329,0.33118786831147595,1.3281070816294365,3.595698149852437,3,762026359812096cf39cc90d53d03c8c5aec95d11943d00e58f3dd8119381e6f,0,6,0,-0.18098846653010697,0,0.5438434987826547,0.5422257588118113,"[0.0802728199783685,0.07857645678267389,0.07055218115228226,0.08029542292834278,0.09957809928148734]",0,0,1,"[0.1961341979766602,0.1919893973460813,0.17238332314145474,0.19618942478277349,0.24330365675303026]",0.5438434983502001,0.5438434987826547,0.40927498012315483,3.204353153705597,0,0,0,0.5577827247680679,ba436d38736a87e0eaa3f5ecd16d1bbb13684a31327815ad95da43ba43877402,1,0,0,0,0,0,0.004674995524832456,0.26006850474514065,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,1.9030558143308878,0.11672836423385888,0.012449998408555984,0.5090051352977752,0.5704975128173828,0.1634942936943844,0.24330365675303026,"[0.12772467967516582,0.12772467967516582,0.12772467967516582,0.12772467967516582,0.12772467967516585]",0,0.5260033443570137,4.836860686087228,0.4092749801231548
7,5,7,0,0.7769192839775214,1.0546119533216824e-11,0.1507331423461437,0,0,0,llama3-8b-inst,0.04801548131267158,0,0,8,8,0.07597996120145355,0.6789167988610094,2.7755575615628914e-17,53377d7def5f97de546e4141da660a8df628e10239a92068e0ff0ac48303d4c7,0.22758643385022875,0,0.0,5.963275217470214,1.031268303359348,0.13962165851768849,1.6026881402753608,6.993865182213575,3,4d9264995142bf2cb554c32ff75b14b12dcad70d8afe0b7a771c2e76d04e8f5a,0,7,0,-0.07685329150408501,0,0.5438434987818238,0.5778913623127335,"[0.09464161143713624,-0.0,-0.0,-0.0,0.1329448224130925]",0,0,1,"[0.41584909010621646,0.0,0.0,0.0,0.5841509098937835]",0.5438434988789284,0.5438434987818238,0.22758643385022873,1.8959306478500366,0,0,0,0.6623116316532146,9960bf60fee32495ea3e65f4ca3faed321378c370f40414afa177028b2deb4be,2,0,0,0,0,0,0.005108921638256787,0.10881362920626998,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,1.7372443310008683,0.07013039691373706,0.007824955508112907,0.16160558387637125,0.5191885232925415,0.11260585421696305,0.5841509098937835,"[0.1200394297693901,0.0,0.0,0.0,0.1200394297693901]",0,0.2977168307639658,5.752158350224023,0.22758643385022875
8,4,7,0,0.7769192839775214,1.563793539105518e-11,0.05420684977434574,0,0,0,llama3-8b-inst,0.050085948323412136,0,0,8,9,0.07659119638297357,0.28766790309609036,0.0,ee66ef8860b270c5ada352645bb723b7a6e8f7d4e80cd2414fbe5b8655d449c7,0.09141560236093936,0,0.0,4.814327654217212,0.45986185023814136,0.10192561304397704,1.0764854306835367,2.0900811290361507,3,df85fca9e5b47cffe607724bbdffe4a6842ee396db171d24b301f723a2811e38,0,8,0,-0.03720875258659362,0,0.5438434987800359,0.0680102473587787,"[0.007649712427817204,-0.0,-0.0,-0.0,0.08376588993312215]",0,0,1,"[0.08368059970346838,0.0,0.0,0.0,0.9163194002965316]",0.5438434970138197,0.5438434987800359,0.09141560236093936,0.6211161650717258,0,0,0,0.5929715319243426,476acbdcca4647378beb59988b5645a54400951abfaf5097cbb1d2f7f2bcba60,3,0,0,0,0,0,0.00573305616294726,0.0690212745917961,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,1.5538385630238263,0.05556808605688275,0.007422465831041336,0.06109115257859213,0.49730274081230164,0.09819000799107017,0.9163194002965316,"[0.14717955754763326,0.0,0.0,0.0,0.14717955754763326]",0,0.1469836884178221,4.678756996519586,0.09141560236093936
1,10,10,0,0.7516034931841309,3.971267759084185e-13,2.099885201454164,0,0,0,llama3-8b-inst,0.03401783744039204,0,0,9,0,0.06803567488062201,1.607784644337307,4.440892098500626e-16,a9fee3d35eaed57a2033fa8dad5ff6d353d2dcdbbf4f89a0341eb41f00ac8741,2.855610346794129,0,0.0,2.3767789353547246,4.6801100097073185,4.701785367338282,7.04360867037864,7.584929003136809,0,f991b48f7d921efce59e4a1f8b0d50bfd41ad50fea04374d834dba3e29797434,0,1,0,-0.7557251453399654,0,0.751603493183937,3.517587017829661,"[0.5388163704824284,0.5349177696014101,0.5746135592495426,0.5817948965060812,0.6254677509546667]",0,0,1,"[0.1886869373082831,0.18732169471298468,0.2012226772797054,0.2037374942135356,0.21903119648549124]",0.7516034931325463,0.751603493183937,2.8556103467941294,15.861535787582397,0,0,0,0.7353542488073975,185c4b11132e1740c1e5dbce7919cb469c8440be59ab84893746218bb1bad996,0,0,0,0,0,0,0.00011732771203102408,10.156407403945924,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.3767789353547246,7.300797057151795,6.115171432495117,12.436853981018066,13.165510177612305,7.300797057151795,0.21903119648549124,"[0.1800336603615468,0.1800336603615468,0.1800336603615468,0.18003366036154678,0.1800336603615468]",0,10.156407403945924,0.0,2.855610346794129
2,10,10,0,0.7516034931841309,3.6270986214503864e-13,3.945346871018409,0,0,0,llama3-8b-inst,0.10327335510910625,0,0,9,0,0.20369360004350273,1.6061405189670617,0.0,502af040273ba06c27049d87e1cb56eec218b10a3c5ac3d3ff2e17dce2856b87,3.9639848664402955,0,0.0,3.416733870051954,4.753610263751314,4.396905112128801,6.918878917988442,8.807267080883054,0,e755b6610c220a2bae9c799a6d26a2ff5bfc8a6a0f0bbce59ce15a35c5822137,0,2,0,-0.018637995421886266,0,0.7516034931839375,4.314031585362553,"[0.712582950655787,0.7436691023073733,0.7985237254296998,0.8075212280130906,0.9016878600343449]",0,0,1,"[0.17976429645042888,0.18760644335536952,0.2014446957631257,0.2037145083094765,0.22747005612159943]",0.751603493926898,0.7516034931839375,3.9639848664402955,18.426656484603882,0,0,0,0.9952981668571256,a534971995bd2335c34cd320ebf62907c8efd2e1d37a859e1465060180fc3e0c,0,0,0,0,0,0,0.0007591264855695418,7.163681936264038,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.3767789381776954,4.092537336051464,3.186039686203003,8.664922904968261,10.268980026245117,4.092537336051464,0.22747005612159943,"[0.21512230771504012,0.2151223077150401,0.21512230771504012,0.2151223077150401,0.2151223077150401]",0,8.05652220249176,1.8858855752164814,3.9639848664402955
3,10,10,0,0.7516034931841309,7.23199278240827e-13,1.5507797077298164,0,0,0,llama3-8b-inst,0.10090269845000095,0,0,9,1,0.19111087327938148,1.5984256602819118,0.0,d8b84da9c31169831dfd7d2d1d6d2696fe2d0f25a7241c17ea541f2ade6101fc,2.016885085403919,0,0.0,4.075306005601309,3.7419784950346946,3.225204887332202,5.449907105521705,7.962956771285729,0,68b3886c89e65ff41b94d3b8220092f80eebeae00f908ad7aabe89784638ab40,0,3,0,-0.46610537767410243,0,0.7516034931838703,2.9091007551984918,"[0.3181757668782214,0.36152762261415095,0.41472582651419737,0.4296229095361677,0.49283295986118136]",0,0,1,"[0.15775602149118018,0.1792504814629775,0.20562689937842482,0.21301308272113467,0.2443535149462828]",0.7516034923026349,0.7516034931838703,2.016885085403919,11.594582915306091,0,0,0,0.768898396320123,553b6ba7f7f75873e5a86bd4c8369e543ff2dfb037c7175d1e6729dde01c5add,0,0,0,0,0,0,0.0015121099989591318,3.9880070984363556,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.376778933258635,2.0942902460694315,1.1660733222961426,4.428213453292845,8.011360168457031,2.0942902460694315,0.2443535149462828,"[0.17395063713257117,0.17395063713257114,0.17395063713257114,0.17395063713257114,0.17395063713257117]",0,4.11117533147335,3.2405118384570533,2.016885085403919
4,9,10,0,0.7516034931841309,5.934697178133774e-12,1.1832406358327714,0,0,0,llama3-8b-inst,0.09125340049704785,0,0,9,2,0.1666396875104188,1.601577339911033,0.0,4838fa6ec089116c45bbb750d40f5da0985220bbfa9f4434945181c919e55d9c,1.4763772235834038,0,0.0,4.071951188468169,3.1626750141861217,3.0916350221118165,5.983413583012121,6.782551214148035,0,8bf30f73fbb1e68b0d0f86cd1236a88e84fc3583620055d8c2babfec8be9c65d,0,4,0,-0.29313658775063245,0,0.7516034931831749,2.4890044551925037,"[0.2482029195813688,0.26583268014398354,0.2973826247930687,0.3093741509891126,0.35558484807587026]",0,0,1,"[0.16811619389449844,0.18005742427993104,0.2014272640099889,0.20954952843163754,0.2408495893839441]",0.7516034933529592,0.7516034931831749,1.4763772235834038,9.12038791179657,0,0,0,0.8014487198333062,e4657524a1459b43c99f5b00318d9eafd79e6b14b3a1ce9974677790a67bdc86,1,0,0,0,0,0,0.0024011992733442167,2.097142587788403,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.254810480746141,1.08401840016013,0.2943159341812134,1.8806558609008772,6.264128684997559,1.1450200466788374,0.2408495893839441,"[0.1618765822091641,0.1618765822091641,0.1618765822091641,0.1618765822091641,0.1618765822091641]",0,2.560395623743534,3.208466416573057,1.4763772235834038
5,8,10,0,0.7516034931841309,5.456413099125257e-12,0.744420724734664,0,0,0,llama3-8b-inst,0.0921120971546809,0,0,9,4,0.1631432021477067,1.5851377755843348,0.0,4f9ad20bc6c67637743b39b4f334ab067c3d195fc5bc0d0a6397994eb5ded6d3,1.0061332143144683,0,0.0,4.1426840911583085,2.1612349893476486,0.7825850532687657,6.450928093466655,6.7470302442301575,0,c8f238be84bffbec24b061f3894c8be2c67a444d84b0bd2351f1e89d8d2d4200,0,5,0,-0.2617124895798043,0,0.7516034931826203,1.617185437208912,"[0.14106175423301373,0.17160112406734387,0.20049560818633824,0.2211763090335636,0.27179841879420885]",0,0,1,"[0.1402018661406845,0.17055507325067762,0.19927342158458258,0.21982805645101652,0.2701415825730388]",0.7516034936046001,0.7516034931826203,1.0061332143144683,6.444711923599243,0,0,0,0.7398828645579872,fe504eec67f90ae016ee04cc715868d14ff5d2f5bc643df75e891e6e496790c2,2,0,0,0,0,0,0.0034608313285359365,1.0629660678794608,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.125855707162154,0.37102177359629424,0.05824046581983566,1.2815252780914304,1.9573702812194824,0.41831971439532933,0.2701415825730388,"[0.15611763973967716,0.15611763973967716,0.15611763973967716,0.15611763973967713,0.15611763973967713]",0,1.3771549879107625,3.305845925713441,1.0061332143144683
6,6,8,2,0.7516034931841309,4.820255306015042e-12,0.298021278413944,0,0,0,llama3-8b-inst,0.03281496046364173,0,0,9,8,0.05645062578575054,1.569304617237588,5.551115123125783e-17,12cd031d67dca4522c9020eb8dc862e8de5130a8f9f07cf025539a10641758fb,0.4608493874897249,0,0.0,3.8739771413724973,1.123493548544013,0.2901218878878997,2.507274677202144,4.874176801218426,2,3faaadbafd009a5889265eee568856260808dc2bf919071f84b9d51c22bbb931,0,6,0,-0.162828109075781,0,0.6012827945457058,0.7197551063454845,"[0.05966334082952099,0.0735633010155094,0.08967590393493094,0.10091539887473758,0.13703144283502605]",0,0,1,"[0.12946386053480702,0.15962547203591446,0.1945883109954884,0.2189769621360028,0.29734539429778734]",0.6012827947607625,0.6012827945457058,0.460849387489725,4.720672786235809,0,0,0,0.6466782565050974,e7705f70aaadfc3c66ef53fffe5d27c9806044bf1ed21b00566bd3da7a136d15,2,0,0,0,0,0,0.004138907868741947,0.3665717019117437,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,1.8410450491400283,0.17188487568637356,0.008671138435602188,0.5182622164487836,1.19389009475708,0.21506036398932338,0.29734539429778734,"[0.09762366687084005,0.09762366687084005,0.09762366687084004,0.09762366687084005,0.09762366687084005]",0,0.6327342631760985,3.270564092991079,0.4608493874897249
7,6,8,0,0.7516034931841309,5.663913782427699e-12,0.15511823426932095,0,0,0,llama3-8b-inst,0.057549546075933204,0,0,9,9,0.0980335541245264,1.5257325585127293,2.7755575615628914e-17,908a11ff762b1f047a8e1e9ddb00a364c7c01002f34a083ff1ad80d839a72301,0.21106326826848087,0,0.0,3.7329752279963966,0.6882873716061687,0.2066931928168887,2.301340884202649,3.1368293147887183,2,b206998287b36969e61abcfbd7cccdb4abe24fef3c812b1e95ca13c63cc7fbbc,0,7,0,-0.0559450339991599,0,0.6012827945450433,0.30167644395712634,"[0.020725989771855458,0.029749070717643024,0.03917508966689812,0.050774310889232656,0.07063880722285161]",0,0,1,"[0.09819799504616396,0.14094859310053431,0.18560827750030787,0.24056441135293,0.33468072300006385]",0.6012827935078244,0.6012827945450433,0.21106326826848085,1.5868667662143707,0,0,0,0.7349371377651058,8afa2ee9bae0eb06097da897364338050e2e6e557dd1a4e83040cbedf8f791d8,2,0,0,0,0,0,0.0052014441112669665,0.17121202041162178,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,1.84104504446116,0.12364971649367362,0.006417092867195606,0.12867736667394597,1.1823768615722656,0.17882524213055148,0.33468072300006385,"[0.13300629439230957,0.13300629439230957,0.13300629439230957,0.13300629439230957,0.13300629439230954]",0,0.3347129847621545,3.2723119738870032,0.21106326826848087
8,3,7,1,0.7516034931841309,8.118061778361607e-12,0.037760293914470805,0,0,0,llama3-8b-inst,0.031233825970012827,0,0,9,9,0.05231209316448306,1.5120203559842595,0.0,a9f0408301460b295510bea624df05ee5e10ca73b1e857dc9eb00bd3f9fe7335,0.05495456820353865,0,0.0,3.2128563853662118,0.38616137502758097,0.09860047951868287,0.8183803753575887,2.223207795815716,3,53f41f65f604e0bf97cdb3770ed0edc4658e59eee6d461efedb107827209e2fc,0,8,0,-0.01719427428906785,0,0.5261224452257155,0.016875286463156763,"[0.005442733541137717,0.0074083557418718506,0.009822228807912241,0.01256122221828021,0.019720027894336634]",0,0,1,"[0.09904060242961288,0.13480873354209721,0.17873361813221864,0.22857466865641507,0.35884237723965623]",0.5261224460532039,0.5261224452257155,0.05495456820353865,0.4874943383038044,0,0,0,0.6871183806581563,c701dae8548f835cc86875c3fa4c508c4ecfd9edd8cf0462c91bf69497da05d7,4,0,0,0,0,0,0.006030535229978571,0.1261225897585973,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,1.301815441504736,0.1246401822892949,0.003688517492264509,0.13127536009997087,1.2038543224334717,0.16156229749321938,0.35884237723965623,"[0.11272862859238214,0.11272862859238214,0.11272862859238213,0.11272862859238213,0.11272862859238213]",0,0.17959475049283355,2.9511086954836387,0.05495456820353865
1,10,10,0,0.734038877897733,7.747136265834342e-13,1.7874446392059333,0,0,0,llama3-8b-inst,0.030937235821892017,0,0,10,0,0.06187447164364161,1.608888020548009,0.0,580ddbc203471cb845506ceb39fce0b1ffa5f1953173ab93af9f263cdc381c9b,2.406974744796754,0,0.0,2.32123474533069,4.0421577716946056,3.684764374714679,5.105011096858764,13.040787647774337,0,2a8ab32b0a5f62944f2ec8af7f18bb137760a3e57a45451dde49488bd4f96fde,0,1,0,-0.6195301055908207,0,0.7340388778974558,2.967100954713238,"[0.4683066729715279,0.48332731149108193,0.47556448011085,0.4682538005428326,0.5115224796804615]",0,0,1,"[0.1945623542514867,0.2008028179505865,0.19757767759669903,0.19454038791020722,0.2125167622910205]",0.7340388781421003,0.7340388778974558,2.406974744796754,14.261911392211914,0,0,0,0.7426104669644646,783256c6137de3e09bf060701337c7beb0f9597e2f1cb3f9aec99bd42fd3d8ba,0,0,0,0,0,0,0.000106471745997831,10.394703912734986,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.32123474533069,7.987729167938232,6.179257869720459,13.746964263916016,14.032014846801758,7.987729167938232,0.2125167622910205,"[0.1687694361999153,0.1687694361999153,0.1687694361999153,0.16876943619991533,0.1687694361999153]",0,10.394703912734986,0.0,2.406974744796754
2,10,10,0,0.734038877897733,1.1132206267916445e-12,2.5537688553333284,0,0,0,llama3-8b-inst,0.07927697673811679,0,0,10,0,0.15657875085754724,1.607229449085088,0.0,3d6467f20e38c536ed1b4e245829f99fe2ebec5902ddfec35da31bd1b2a6ff5e,2.905040660500527,0,0.0,3.313623108508944,3.838927492065497,3.8268949554800837,5.483003701327718,8.792710288235003,0,056861ab37baa6b97ffa87ad1f7b4a0b9055c8001536de86bba96f54062e0a7c,0,2,0,-0.35127180516719836,0,0.7340388778974368,3.4195465558653906,"[0.5271781552622528,0.5658125888746774,0.5897653553346591,0.5758558124217299,0.6464287486072076]",0,0,1,"[0.1814701468486235,0.19476924938365242,0.20301449248322911,0.19822642080421424,0.22251969048028075]",0.734038876998385,0.7340388778974368,2.905040660500527,15.436923742294312,0,0,0,0.8790819660653029,c84cf724730fc864186ad24e589d09907afa36e8b6d0af73870dd10ae2690534,0,0,0,0,0,0,0.0006186159488360907,7.900623941421509,PER_REQUEST_NORMALIZED_COMPOSITE_GRADIENT,2.3212347426481634,5.702218613028526,4.202648639678955,10.438314628601074,12.858793258666992,5.702218613028526,0.22251969048028075,"[0.1881877962862026,0.18818779628620264,0.18818779628620264,0.18818779628620266,0.18818779628620264]",0,8.607259273529053,1.7310431679873235,2.905040660500527
